household_id,consumption_kwh,income_proxy,segment_label
7412,149.7530010008558,2.0,D
7413,260.99977068305964,2.0,C
7414,342.1931935785147,2.0,C
7415,614.0014684606688,2.0,A
7416,308.59023421186896,2.0,C
7417,379.0676589038167,4.0,B
7418,692.7058574465581,2.0,A
7419,82.03388442092472,2.0,D
7420,609.106410313784,4.0,B
7421,387.8022586264658,2.0,C
7422,717.6509885905036,4.0,B
7423,580.0596553788853,4.0,B
7424,335.2937144324409,1.0,C
7425,874.1641588682742,2.0,A
7426,831.6012717636918,4.0,B
7427,381.2297929031184,1.0,C
7428,-156.33167276755012,4.0,B
7429,230.68479746597228,2.0,D
7430,215.43066497752952,1.0,D
7431,279.7373151673348,2.0,C
7432,463.2684404304458,2.0,C
7433,888.3015458264152,4.0,B
7434,218.45961558664277,1.0,D
7435,514.5337160296406,1.0,C
7436,280.5813225187021,4.0,B
7437,512.7022255316912,2.0,C
7438,189.94191452861293,2.0,D
7439,-258.24590781314134,2.0,D
7440,251.06061861619827,2.0,C
7441,483.814631566867,4.0,B
7442,880.803359482116,2.0,A
7443,628.9366178713179,2.0,A
7444,149.08117852985376,2.0,D
7445,196.33842898846663,2.0,D
7446,696.4317001173184,2.0,A
7447,605.3915613450199,1.0,C
7448,428.8649174744986,2.0,C
7449,309.5216868063763,2.0,C
7450,178.23769896100785,1.0,D
7451,1006.2353768081824,2.0,A
7452,122.4255301594912,2.0,D
7453,-71.17719462649069,1.0,D
7454,923.4809308634648,2.0,A
7455,725.1507865096457,2.0,A
7456,640.8721879852537,2.0,A
7457,125.36737650097854,4.0,B
7458,46.08522526833622,2.0,D
7459,623.7351318702512,2.0,A
7460,891.3701544666656,4.0,B
7461,305.64320208632193,1.0,C
7462,806.8767946290195,4.0,B
7463,-12.820272614577334,1.0,D
7464,539.9483437965888,2.0,C
7465,556.0431733103303,2.0,C
7466,142.03346834201324,2.0,D
7467,166.02218201716292,2.0,D
7468,-17.69047861798873,4.0,B
7469,378.989162311724,2.0,C
7470,980.2331744551456,4.0,B
7471,-353.8816255506799,4.0,B
7472,422.8969894207384,4.0,B
7473,-417.681194597018,1.0,D
7474,-14.0458358999374,2.0,D
7475,595.0139759402266,4.0,B
7476,465.5469483364124,2.0,C
7477,299.22630995291075,1.0,C
7478,764.4892837914731,4.0,B
7479,44.39847778516816,4.0,B
7480,556.6722520121997,2.0,C
7481,374.5085222611045,1.0,C
7482,701.2683938734708,1.0,A
7483,-8.182555962383901,2.0,D
7484,653.350487445537,4.0,B
7485,363.0547034547288,2.0,C
7486,-104.83250643517778,4.0,B
7487,151.48855438799973,4.0,B
7488,187.07912584841137,2.0,D
7489,432.650507429082,2.0,C
7490,83.8996564617546,4.0,B
7491,413.773357221386,4.0,B
7492,632.6611203466834,1.0,C
7493,427.7517208452444,2.0,C
7494,237.118988566064,2.0,D
7495,304.02157893328285,2.0,C
7496,156.48074266983656,2.0,D
7497,357.3320386361985,4.0,B
7498,264.2023046781063,2.0,C
7499,-16.811879420655373,2.0,D
7500,737.229905019276,1.0,A
7501,302.29334501497993,1.0,C
7502,499.3356281888618,1.0,C
7503,304.0275652833286,2.0,C
7504,49.33310784289733,1.0,D
7505,481.869571437852,1.0,C
7506,600.1410680725841,1.0,C
7507,-163.16852298087588,4.0,B
7508,764.3607630011178,1.0,A
7509,66.66669783020848,4.0,B
7510,337.56145820712527,2.0,C
7511,-60.40574098084045,1.0,D
7512,160.78154426605315,4.0,B
7513,223.91671549229,2.0,D
7514,217.49745971591716,4.0,B
7515,293.16846571669134,4.0,B
7516,131.84923596515227,4.0,B
7517,261.8990375652143,2.0,C
7518,277.3107210938878,4.0,B
7519,284.2810257315083,1.0,C
7520,401.0095051402328,2.0,C
7521,-97.32630142454168,2.0,D
7522,333.2363271710112,4.0,B
7523,-54.2093624343612,4.0,B
7524,708.3289295190625,2.0,A
7525,561.305937693117,1.0,C
7526,300.0705564441328,1.0,C
7527,538.1460396448125,1.0,C
7528,59.16906532491157,2.0,D
7529,475.41048922656734,4.0,B
7530,441.2861226683358,1.0,C
7531,-18.62420684978053,2.0,D
7532,-209.24159274886009,2.0,D
7533,951.6398593323844,4.0,B
7534,-8.90867144367212,2.0,D
7535,14.284055845461126,2.0,D
7536,329.7441469727128,2.0,C
7537,146.5830640861119,2.0,D
7538,151.98317494993358,4.0,B
7539,-104.34716406077008,2.0,D
7540,601.7961884902822,4.0,B
7541,65.22257026762202,4.0,B
7542,597.1060703349259,2.0,C
7543,27.41990568748912,2.0,D
7544,735.3111259529439,2.0,A
7545,-117.14055088404324,4.0,B
7546,-16.3391700551158,1.0,D
7547,80.9680109709335,2.0,D
7548,469.62509346962327,4.0,B
7549,759.4023258889862,4.0,B
7550,803.5550884139625,1.0,A
7551,287.0567678812503,2.0,C
7552,1040.2357450281452,1.0,A
7553,416.3212318875411,2.0,C
7554,777.1644008540982,1.0,A
7555,279.9774161815796,4.0,B
7556,673.044032341191,1.0,A
7557,477.3550998593793,4.0,B
7558,91.80060724525964,1.0,D
7559,228.052216972416,2.0,D
7560,137.54938205954392,2.0,D
7561,690.9394722129186,2.0,A
7562,297.35164411598475,2.0,C
7563,636.748636147039,2.0,A
7564,-35.221396555321064,1.0,D
7565,591.2415402520153,2.0,C
7566,515.2265657316012,1.0,C
7567,964.8906389955962,4.0,B
7568,497.6776406717327,1.0,C
7569,584.7818740525432,2.0,C
7570,1112.2742252278572,2.0,A
7571,696.5187968575693,1.0,A
7572,550.0121185752104,1.0,C
7573,509.8998789296638,4.0,B
7574,109.8381127970398,1.0,D
7575,612.2711289477766,2.0,A
7576,16.127848873460152,4.0,B
7577,-142.62822474861196,2.0,D
7578,377.4961821942512,1.0,C
7579,264.9753742159286,2.0,C
7580,718.197420278562,1.0,A
7581,-130.45316662126436,4.0,B
7582,322.3390907546439,2.0,C
7583,408.6196474114544,2.0,C
7584,542.0096442401718,4.0,B
7585,242.8887214562233,2.0,D
7586,374.4087037146348,2.0,C
7587,329.5628128481526,4.0,B
7588,477.6778035850034,4.0,B
7589,519.6942329915752,2.0,C
7590,572.9874521026891,1.0,C
7591,32.783896394316855,4.0,B
7592,204.0757991824717,2.0,D
7593,51.90220541112586,4.0,B
7594,15.813899115447953,1.0,D
7595,500.16776111395257,1.0,C
7596,256.7368004899786,2.0,C
7597,-255.7490469731614,2.0,D
7598,494.14950895118005,2.0,C
7599,540.1004610380132,1.0,C
7600,148.3138172876596,2.0,D
7601,335.1032625793525,2.0,C
7602,757.3250210974377,2.0,A
7603,86.52769996713272,1.0,D
7604,241.25020546559173,2.0,D
7605,582.7774765907393,2.0,C
7606,294.44513779766623,2.0,C
7607,150.80489408116156,4.0,B
7608,48.695404864498926,2.0,D
7609,535.8149586470472,2.0,C
7610,290.3344804256915,2.0,C
7611,44.86068651951382,2.0,D
7612,166.8615847186581,2.0,D
7613,287.4091303212395,1.0,C
7614,264.8774013907463,2.0,C
7615,508.3769721649579,2.0,C
7616,624.5052327539954,4.0,B
7617,821.0992116928038,2.0,A
7618,194.7269298916872,4.0,B
7619,67.60567497232643,2.0,D
7620,-31.62410968672469,2.0,D
7621,523.297151730751,4.0,B
7622,389.83636371202704,2.0,C
7623,271.9695644300185,2.0,C
7624,457.8295212656181,1.0,C
7625,453.4160120175495,2.0,C
7626,444.11733173295954,2.0,C
7627,622.276760099031,4.0,B
7628,638.708965948976,2.0,A
7629,239.23576894250405,1.0,C
7630,229.06536958208204,2.0,D
7631,819.1792156529707,2.0,A
7632,487.763356754833,2.0,C
7633,-33.14162267011892,1.0,D
7634,850.565473683042,2.0,A
7635,267.6589276335649,1.0,C
7636,230.7669943150802,2.0,D
7637,319.66254295641056,4.0,B
7638,765.1401490809353,1.0,A
7639,501.8205154971416,2.0,C
7640,541.7856407211983,1.0,C
7641,425.8222877027984,2.0,C
7642,384.719942265064,2.0,C
7643,28.07935482708888,1.0,D
7644,692.4715799859487,2.0,A
7645,205.10354200768148,2.0,D
7646,272.68957844498425,1.0,C
7647,436.703240972229,4.0,B
7648,311.4795958807084,1.0,C
7649,378.3871511378106,2.0,C
7650,555.504910313644,1.0,C
7651,536.4032546218884,4.0,B
7652,614.071241743332,4.0,B
7653,688.480930781016,2.0,A
7654,599.8682038463987,1.0,C
7655,-25.153472617849214,2.0,D
7656,0.8594758062279197,2.0,D
7657,-64.47219225444024,1.0,D
7658,426.2303320733928,2.0,C
7659,422.9060558731364,2.0,C
7660,903.4805296677728,1.0,A
7661,501.93825681968656,1.0,C
7662,283.0622073343859,2.0,C
7663,-0.1535637886677818,4.0,B
7664,518.197219741907,1.0,C
7665,114.05504205266692,4.0,B
7666,436.1380135815668,2.0,C
7667,-185.9535934743691,2.0,D
7668,424.31820088723504,4.0,B
7669,474.9995146423061,4.0,B
7670,469.4916428015807,2.0,C
7671,778.1341240761535,4.0,B
7672,-158.18947798387535,4.0,B
7673,427.0753857792695,4.0,B
7674,-516.2261273611095,2.0,D
7675,389.31251615068703,4.0,B
7676,396.1602259617928,4.0,B
7677,279.81925567394603,2.0,C
7678,352.60420286495514,2.0,C
7679,638.7405411903355,2.0,A
7680,1137.1279763255625,2.0,A
7681,1020.0149865233276,4.0,B
7682,362.5230279225506,4.0,B
7683,-97.46830131199056,2.0,D
7684,263.76005754852054,4.0,B
7685,355.4121081701235,2.0,C
7686,537.6804795467913,1.0,C
7687,232.57076335097412,2.0,D
7688,187.31523340992973,2.0,D
7689,169.50229342811966,4.0,B
7690,1130.5892387407498,1.0,A
7691,395.09612887379393,2.0,C
7692,189.17991953454884,1.0,D
7693,405.3760559015822,4.0,B
7694,69.7815193527602,1.0,D
7695,386.2293868099543,2.0,C
7696,555.0802319477554,4.0,B
7697,409.8852639094648,1.0,C
7698,822.9345056534108,4.0,B
7699,-61.64357736673742,1.0,D
7700,257.00302443038026,2.0,C
7701,565.4354918260642,1.0,C
7702,269.650601932392,1.0,C
7703,1179.6171744954036,4.0,A
7704,347.2836777672141,2.0,C
7705,301.82713236202994,1.0,C
7706,298.5657023760594,2.0,C
7707,272.9716809437564,2.0,C
7708,335.5134804420953,4.0,B
7709,508.4300608796716,4.0,B
7710,326.2444899364325,2.0,C
7711,-107.16065710025596,1.0,D
7712,379.1985606843917,4.0,B
7713,34.757938195015925,1.0,D
7714,31.636633018479078,2.0,D
7715,890.7601708344953,2.0,A
7716,640.968352818714,2.0,A
7717,302.57304727428175,2.0,C
7718,217.55192240660844,1.0,D
7719,342.9147168707016,1.0,C
7720,-3.4861800734976214,2.0,D
7721,33.78928401818678,2.0,D
7722,686.132268058087,2.0,A
7723,526.3965710524856,4.0,B
7724,391.1109866815396,1.0,C
7725,633.2753838903735,2.0,A
7726,-417.384811725516,2.0,D
7727,1366.0115459582928,2.0,A
7728,388.9747029402194,4.0,B
7729,277.634868597396,2.0,C
7730,288.50962378781355,4.0,B
7731,509.45872336150273,1.0,C
7732,86.32174720316834,1.0,D
7733,602.9391006117046,2.0,C
7734,138.8480707587551,2.0,D
7735,79.50795326516698,4.0,B
7736,309.96257873739864,2.0,C
7737,385.1961509591479,2.0,C
7738,513.0252231056046,4.0,B
7739,200.7659682362472,4.0,B
7740,416.9157386709453,2.0,C
7741,166.46204999770353,2.0,D
7742,338.74691393952827,2.0,C
7743,232.05370025869016,2.0,D
7744,573.291977761634,1.0,C
7745,749.7560382650565,1.0,A
7746,406.735880968658,2.0,C
7747,460.0792909773634,1.0,C
7748,263.46901626811086,4.0,B
7749,523.4922868990175,1.0,C
7750,833.8695881927079,2.0,A
7751,557.5383605639614,2.0,C
7752,586.6939895809438,4.0,B
7753,385.43323721813016,4.0,B
7754,821.6386914549134,1.0,A
7755,292.6170492665607,2.0,C
7756,642.6308796570812,1.0,A
7757,369.216159519412,2.0,C
7758,499.8968617183387,2.0,C
7759,292.20539505099543,1.0,C
7760,659.5113385916998,2.0,A
7761,240.50911235609945,1.0,C
7762,286.21349323854395,1.0,C
7763,494.38417676737686,1.0,C
7764,960.815921771872,1.0,A
7765,394.9630273220232,1.0,C
7766,520.7567630773062,4.0,B
7767,339.0044719901793,4.0,B
7768,589.9624248251596,1.0,C
7769,719.4918876792294,1.0,A
7770,720.5974633031951,1.0,A
7771,278.1061634708353,1.0,C
7772,540.9184564465904,1.0,C
7773,205.51939168356327,2.0,D
7774,71.85283466258323,2.0,D
7775,413.63627489150895,4.0,B
7776,292.39670974875605,1.0,C
7777,248.26645413564407,4.0,B
7778,911.5346174623236,2.0,A
7779,-70.95602243674011,2.0,D
7780,332.7388909793212,2.0,C
7781,120.2950717709873,2.0,D
7782,518.5675011623753,1.0,C
7783,430.71574079420935,2.0,C
7784,271.99985730539345,4.0,B
7785,344.48349102340705,2.0,C
7786,109.46774414936216,2.0,D
7787,223.6799356733642,1.0,D
7788,185.62002479374956,2.0,D
7789,365.3109357970591,1.0,C
7790,450.4674404281898,2.0,C
7791,701.3400779824922,1.0,A
7792,713.6593430803496,1.0,A
7793,402.9452113261161,2.0,C
7794,621.4394732839057,1.0,C
7795,327.02798745260804,4.0,B
7796,811.0207067147614,4.0,B
7797,338.1218260956767,4.0,B
7798,860.0442480425631,2.0,A
7799,309.4377709603886,4.0,B
7800,613.3128465374251,2.0,A
7801,441.6425049229925,2.0,C
7802,225.08249939808516,2.0,D
7803,700.2353055332059,2.0,A
7804,600.6738054700313,2.0,C
7805,385.1048752395238,1.0,C
7806,618.4831158169925,4.0,B
7807,546.1216023953475,2.0,C
7808,763.8011210741965,4.0,B
7809,1238.4417016483828,1.0,A
7810,387.0661373861605,2.0,C
7811,641.997443987922,4.0,B
7812,182.94544175505823,2.0,D
7813,-66.55530959380434,4.0,B
7814,11.475523194260631,2.0,D
7815,406.75622538769534,2.0,C
7816,674.6870215805088,1.0,A
7817,604.8087716209279,2.0,C
7818,58.02387512423098,1.0,D
7819,689.1830185102319,4.0,B
7820,228.67303484090488,1.0,D
7821,256.0341012007571,2.0,C
7822,979.6380855811528,2.0,A
7823,442.9637577767164,2.0,C
7824,521.4301074591298,4.0,B
7825,376.5292819907662,2.0,C
7826,148.11250547401372,4.0,B
7827,-13.97144684013682,2.0,D
7828,-232.88779798200332,2.0,D
7829,861.7840861890597,2.0,A
7830,732.8465832203963,2.0,A
7831,484.9404963597596,1.0,C
7832,843.8965083444022,2.0,A
7833,653.2889064964897,4.0,B
7834,377.13733345151405,2.0,C
7835,386.856314899584,1.0,C
7836,815.5223447416788,2.0,A
7837,235.18467530632915,2.0,D
7838,639.5682456953359,1.0,C
7839,-158.9414633162868,2.0,D
7840,767.7731801965892,2.0,A
7841,19.3114046134458,2.0,D
7842,57.23380486180622,4.0,B
7843,431.7160489630881,1.0,C
7844,339.5335421231557,2.0,C
7845,641.1686341993702,2.0,A
7846,331.91902175295576,1.0,C
7847,586.6864445586043,1.0,C
7848,706.477879306512,4.0,B
7849,313.3279978050196,1.0,C
7850,671.6523979407532,4.0,B
7851,732.1603151171622,1.0,A
7852,734.5796548554619,2.0,A
7853,137.7643973549259,2.0,D
7854,-65.15638581517584,2.0,D
7855,322.1851462154064,4.0,B
7856,467.5718598329602,1.0,C
7857,390.7930647960412,1.0,C
7858,372.1688921639568,4.0,B
7859,1023.541216411387,2.0,A
7860,661.0628870237032,1.0,A
7861,466.313777261146,1.0,C
7862,-144.31460736055533,1.0,D
7863,338.4011463300636,4.0,B
7864,772.6123678895824,2.0,A
7865,214.5483559645349,2.0,D
7866,448.3492730199884,1.0,C
7867,731.0701231931855,2.0,A
7868,53.78878232431123,2.0,D
7869,230.989786071905,2.0,D
7870,356.23749230834056,2.0,C
7871,-404.2096582289921,2.0,D
7872,615.1718840770226,2.0,A
7873,331.8242517026508,4.0,B
7874,294.7160006064305,4.0,B
7875,414.2936191680153,2.0,C
7876,300.11955703601683,2.0,C
7877,1052.19668711745,1.0,A
7878,302.74877079338523,4.0,B
7879,99.79053233268178,2.0,D
7880,692.9054355717922,2.0,A
7881,659.2313529365715,2.0,A
7882,-123.38398976671988,2.0,D
7883,526.0092804105883,2.0,C
7884,-239.9534480525853,4.0,B
7885,170.31672395229597,2.0,D
7886,-19.560880282502357,2.0,D
7887,310.70931972325366,4.0,B
7888,214.4119295932012,2.0,D
7889,470.7572060287556,4.0,B
7890,559.9406819378235,2.0,C
7891,525.1403490072782,2.0,C
7892,378.7221438657167,4.0,B
7893,778.7406179884141,2.0,A
7894,545.0641969679791,2.0,C
7895,602.2278909850681,2.0,C
7896,226.3183276604123,2.0,D
7897,-41.91707315330802,1.0,D
7898,-100.08224077665557,4.0,B
7899,330.3248428045123,4.0,B
7900,-271.92183506034985,1.0,D
7901,237.924760058194,2.0,D
7902,493.3629373662596,1.0,C
7903,496.1295722290564,1.0,C
7904,372.9834513432766,2.0,C
7905,511.2204836176501,1.0,C
7906,840.4840625393633,2.0,A
7907,590.3581846178153,2.0,C
7908,287.0922635123385,1.0,C
7909,270.73258367050335,2.0,C
7910,1065.9714775706923,4.0,A
7911,211.42118384015265,4.0,B
7912,661.8892148861152,4.0,B
7913,281.9204327623208,4.0,B
7914,-31.16256882515711,4.0,B
7915,363.2358957139484,2.0,C
7916,355.3292867192079,4.0,B
7917,318.8799448331572,2.0,C
7918,1.686755623574015,1.0,D
7919,237.8640227497247,2.0,D
7920,1015.6753838299404,2.0,A
7921,464.9026873974066,1.0,C
7922,-72.02124963269091,2.0,D
7923,203.1284764472908,4.0,B
7924,535.2917713620573,2.0,C
7925,235.78124328168116,4.0,B
7926,575.2008780820097,4.0,B
7927,203.67872777306,4.0,B
7928,125.1787001123734,2.0,D
7929,602.0737175235744,2.0,C
7930,509.20339597269947,2.0,C
7931,578.2370879267999,1.0,C
7932,614.8572456178499,1.0,C
7933,392.3502601080917,4.0,B
7934,366.93809699137313,1.0,C
7935,56.02452331051285,2.0,D
7936,140.53577879850843,1.0,D
7937,401.1151943890778,1.0,C
7938,1094.2480277612342,4.0,A
7939,111.7422395398478,2.0,D
7940,332.7800180631148,2.0,C
7941,814.0685272068216,2.0,A
7942,709.3514249565078,4.0,B
7943,80.29431330677119,4.0,B
7944,295.5052594589565,2.0,C
7945,252.9001924390127,4.0,B
7946,553.5696030987497,2.0,C
7947,517.7665193608547,2.0,C
7948,560.0172637293215,4.0,B
7949,979.6120741522826,2.0,A
7950,207.8735049576349,2.0,D
7951,163.19008957170072,1.0,D
7952,690.8829022011034,4.0,B
7953,170.99662508621014,1.0,D
7954,39.79910567237408,1.0,D
7955,642.1267553124577,4.0,B
7956,764.8384326267371,2.0,A
7957,896.2342208537497,1.0,A
7958,-78.13236850337978,4.0,B
7959,886.1348983665523,4.0,B
7960,872.4753026017471,2.0,A
7961,536.8187397498345,1.0,C
7962,-95.86573507097496,1.0,D
7963,349.3085045410034,1.0,C
7964,710.4277174700209,2.0,A
7965,141.06493224021517,2.0,D
7966,524.0005674524649,4.0,B
7967,-127.09908915046094,4.0,B
7968,912.7367633196,2.0,A
7969,578.3921102638853,1.0,C
7970,146.3581668460168,2.0,D
7971,22.26490538492408,4.0,B
7972,2.372833758540025,2.0,D
7973,177.21710220232626,1.0,D
7974,825.6890031636183,2.0,A
7975,415.7549172991406,2.0,C
7976,308.8945497641298,2.0,C
7977,289.7478338426596,1.0,C
7978,182.40889351630275,4.0,B
7979,-146.99639352756617,2.0,D
7980,338.12006029480204,4.0,B
7981,1021.8884555028728,2.0,A
7982,1056.842680842526,2.0,A
7983,335.6424604124552,2.0,C
7984,605.8357952026458,2.0,C
7985,797.3575432232257,4.0,B
7986,144.18436210322898,1.0,D
7987,369.9546068218152,4.0,B
7988,679.564392134723,2.0,A
7989,435.9272320784122,2.0,C
7990,427.2239175680793,4.0,B
7991,345.78582040734534,2.0,C
7992,168.08873089601272,4.0,B
7993,134.04469467733838,4.0,B
7994,507.1955720484333,4.0,B
7995,225.0401341101737,1.0,D
7996,521.7934668814178,1.0,C
7997,559.4632890014991,2.0,C
7998,77.36656542433195,4.0,B
7999,346.51480961606,2.0,C
8000,306.29006787644704,1.0,C
8001,603.7125934935892,2.0,C
8002,163.07940282420407,4.0,B
8003,-303.73348244658416,1.0,D
8004,-76.46324514371145,4.0,B
8005,668.9120328115835,2.0,A
8006,561.4647736184784,1.0,C
8007,357.96942064608265,4.0,B
8008,168.0058589570689,2.0,D
8009,414.5754825070778,2.0,C
8010,283.7088984346416,4.0,B
8011,184.04346150071967,2.0,D
8012,286.8882564319152,1.0,C
8013,-59.88273105461735,2.0,D
8014,938.4132000167868,2.0,A
8015,-133.93820322866486,4.0,B
8016,111.59114951493058,2.0,D
8017,400.83046644441055,2.0,C
8018,950.5220689228296,1.0,A
8019,653.205512455347,2.0,A
8020,830.7025057452403,2.0,A
8021,792.6884664162494,2.0,A
8022,46.152281139847446,2.0,D
8023,193.6088288295461,1.0,D
8024,793.5463674727484,2.0,A
8025,629.2714736694761,4.0,B
8026,349.6583977313004,1.0,C
8027,317.20275455481493,2.0,C
8028,337.0004040072472,2.0,C
8029,334.1052634626792,1.0,C
8030,378.35191671180553,2.0,C
8031,521.5708013254656,4.0,B
8032,21.80205850063851,1.0,D
8033,498.7029526321897,1.0,C
8034,543.6027289563388,1.0,C
8035,551.9700642933211,4.0,B
8036,-232.765687842252,2.0,D
8037,1000.2168481497728,4.0,B
8038,378.69448923167937,1.0,C
8039,532.4958545483039,4.0,B
8040,535.6033470490072,2.0,C
8041,461.6835898042679,2.0,C
8042,427.0822742708377,1.0,C
8043,268.69305328795974,2.0,C
8044,517.6249639214941,1.0,C
8045,69.20363320046494,1.0,D
8046,598.223399720646,2.0,C
8047,205.4761167900556,2.0,D
8048,334.8045604787406,2.0,C
8049,266.114400108324,2.0,C
8050,721.8574483244302,1.0,A
8051,-20.09682163387356,2.0,D
8052,367.4847995407932,2.0,C
8053,326.5944972605976,1.0,C
8054,-77.41447712725096,1.0,D
8055,440.4836509162308,1.0,C
8056,508.9907227828273,4.0,B
8057,-30.51622337812273,1.0,D
8058,644.2667414519807,2.0,A
8059,473.4141234374288,2.0,C
8060,155.1531535274399,4.0,B
8061,297.8632388465699,2.0,C
8062,206.2720760740336,4.0,B
8063,23.90153375068809,4.0,B
8064,399.7333186755791,1.0,C
8065,443.8919646829908,2.0,C
8066,472.8733067749984,1.0,C
8067,186.6566829915,2.0,D
8068,-25.347329654210284,1.0,D
8069,1213.3315299879855,2.0,A
8070,297.2668066393815,1.0,C
8071,520.5366358503752,2.0,C
8072,-94.08116540123586,1.0,D
8073,291.06031726978824,1.0,C
8074,-150.69426273808665,2.0,D
8075,314.2520113569208,4.0,B
8076,275.6129409719874,4.0,B
8077,1076.7853233694727,4.0,A
8078,199.64798458236973,4.0,B
8079,370.0582656313144,2.0,C
8080,579.855623795311,2.0,C
8081,496.3643199463738,2.0,C
8082,245.14926367342187,4.0,B
8083,-117.21324210796548,2.0,D
8084,433.614859736804,2.0,C
8085,189.7916211834645,4.0,B
8086,439.7163082023133,2.0,C
8087,747.2460503846439,2.0,A
8088,393.3124754374892,4.0,B
8089,-204.78939952009387,1.0,D
8090,413.2157528365613,2.0,C
8091,914.0947632412702,2.0,A
8092,413.4685432648727,2.0,C
8093,423.2513695781661,4.0,B
8094,549.2718583102785,1.0,C
8095,248.66657931360663,1.0,C
8096,866.8101993897171,1.0,A
8097,317.9452094932181,4.0,B
8098,-178.1713768931121,2.0,D
8099,963.911335242732,2.0,A
8100,112.1315875225688,2.0,D
8101,-76.38607147539722,1.0,D
8102,724.6943107960444,2.0,A
8103,372.0341951322861,1.0,C
8104,594.961341425694,2.0,C
8105,948.611751131467,4.0,B
8106,1019.5592086325122,4.0,B
8107,549.1733293917773,1.0,C
8108,55.3292981722455,4.0,B
8109,408.2137265045473,2.0,C
8110,310.96939788570774,1.0,C
8111,25.89482711511863,2.0,D
8112,372.7900718956535,2.0,C
8113,21.168156410059,1.0,D
8114,401.5416935492719,2.0,C
8115,386.5457508478063,2.0,C
8116,200.14541458197044,2.0,D
8117,597.2513045719211,1.0,C
8118,99.41667696385969,2.0,D
8119,211.13090155754125,2.0,D
8120,483.35332431713937,2.0,C
8121,602.1584104911208,2.0,C
8122,350.0210926632845,4.0,B
8123,364.2250745924849,2.0,C
8124,1207.0797083358243,2.0,A
8125,101.75533071530464,4.0,B
8126,400.5668784137011,2.0,C
8127,131.55444160209515,2.0,D
8128,608.5126610373761,2.0,A
8129,598.8330590494691,2.0,C
8130,602.76452828061,2.0,C
8131,317.04141517520566,2.0,C
8132,508.15013824402297,4.0,B
8133,432.691207437368,1.0,C
8134,544.8030191345727,2.0,C
8135,18.46789510804257,4.0,B
8136,866.9729728547911,1.0,A
8137,418.3915339986911,1.0,C
8138,500.98791751561305,1.0,C
8139,783.8601383271973,2.0,A
8140,405.1346945184739,4.0,B
8141,440.5289192237672,2.0,C
8142,542.7607717815481,4.0,B
8143,-111.78981576873936,2.0,D
8144,542.8856561220023,2.0,C
8145,836.3389178562902,2.0,A
8146,685.3117634362463,2.0,A
8147,839.118081315363,2.0,A
8148,113.74654409577414,4.0,B
8149,395.21270652485146,4.0,B
8150,-4.17430715249219,1.0,D
8151,717.8912124950164,2.0,A
8152,533.7501657831989,1.0,C
8153,12.81328497986442,2.0,D
8154,-131.56509307771614,2.0,D
8155,9.78550041891441,4.0,B
8156,464.2099716667449,2.0,C
8157,10.725183910707528,2.0,D
8158,433.54939073499474,4.0,B
8159,832.0893627609777,2.0,A
8160,715.2634527428106,4.0,B
8161,431.4361944880645,4.0,B
8162,223.0417162309448,2.0,D
8163,28.766430325432736,2.0,D
8164,244.7345599873032,4.0,B
8165,15.58803265825145,4.0,B
8166,449.26225031342585,1.0,C
8167,426.3132264640944,4.0,B
8168,7.913069349025307,1.0,D
8169,317.63004427864524,4.0,B
8170,192.41132274618317,2.0,D
8171,622.4546197923962,2.0,A
8172,48.95626235925965,1.0,D
8173,235.638179844235,2.0,D
8174,240.2713750653667,2.0,D
8175,974.6915980532184,2.0,A
8176,366.4045713994879,2.0,C
8177,78.04084137072095,2.0,D
8178,665.0061818635834,2.0,A
8179,353.51521266021393,2.0,C
8180,665.3520499625383,2.0,A
8181,222.7957792600075,2.0,D
8182,84.31221127919275,2.0,D
8183,745.9589203254601,2.0,A
8184,-141.67908314197348,1.0,D
8185,163.2916968097948,2.0,D
8186,565.8023576704459,2.0,C
8187,781.4634641956754,4.0,B
8188,924.2142697163772,2.0,A
8189,333.8535753550547,2.0,C
8190,333.7110240532757,2.0,C
8191,662.389630997184,4.0,B
8192,-153.3293813118305,4.0,B
8193,760.8270555942103,2.0,A
8194,904.0149537568718,1.0,A
8195,424.3136362603265,2.0,C
8196,476.87207806325966,4.0,B
8197,535.3474109529218,4.0,B
8198,-8.105055004572023,2.0,D
8199,328.84800693761315,1.0,C
8200,427.0413279215868,2.0,C
8201,186.58595580062672,4.0,B
8202,1014.8217419340236,2.0,A
8203,250.30438588276175,1.0,C
8204,268.83507112874213,4.0,B
8205,-222.2958226065756,4.0,B
8206,632.3937201287138,1.0,C
8207,690.8596404797559,1.0,A
8208,594.5384505545633,2.0,C
8209,599.5872682963402,4.0,B
8210,642.3162893028449,2.0,A
8211,1270.501915444162,4.0,A
8212,261.8518059973836,2.0,C
8213,1283.6119063986291,2.0,A
8214,268.392786985967,2.0,C
8215,481.4897075646601,2.0,C
8216,294.62845090627934,4.0,B
8217,724.0284903766557,1.0,A
8218,440.1047385548047,2.0,C
8219,-70.71947536394487,2.0,D
8220,694.5044575705926,2.0,A
8221,561.7164956147112,2.0,C
8222,608.666405178834,2.0,A
8223,542.750302488558,2.0,C
8224,313.03492519758913,4.0,B
8225,554.431902024899,1.0,C
8226,19.20723121689747,2.0,D
8227,480.3431646353332,4.0,B
8228,469.1840869269717,1.0,C
8229,617.3948713567956,2.0,A
8230,358.8235748080425,4.0,B
