household_id,region,cooking_fuel,consumption_kwh,consumption_kwh_projected
7081,North Eastern,firewood,741.5301720041557,843.3422646203263
7082,North Eastern,charcoal,637.5669589703623,725.104902436993
7083,North Eastern,charcoal,-496.4945032659841,-564.6631985644037
7084,North Eastern,firewood,196.76100149576266,223.77628700113087
7085,North Eastern,firewood,701.7209191530295,798.0672013527404
7086,North Eastern,LPG,301.67913877190097,343.09968452528295
7087,North Eastern,charcoal,980.0006024331334,1114.5546851472027
7088,North Eastern,LPG,1160.5258111086014,1319.8660049738123
7089,North Eastern,charcoal,-16.963208187105238,-19.292256671194785
7090,North Eastern,electricity,754.9289429328232,858.5806867974999
7091,North Eastern,charcoal,525.3323012064756,597.4604261621247
7092,North Eastern,charcoal,185.49626770466764,210.96490526051852
7093,North Eastern,LPG,308.3830648744242,350.7240596816826
7094,North Eastern,LPG,658.3930750549116,748.790444259951
7095,North Eastern,LPG,436.10204000140476,495.9788500935976
7096,North Eastern,firewood,435.5596079108662,495.3619420770281
7097,North Eastern,firewood,9.17211384367505,10.431445074411634
7098,North Eastern,charcoal,-107.57263902255573,-122.34236236035264
7099,North Eastern,LPG,463.8048650165913,527.4852729833692
7100,North Eastern,LPG,279.7736799870078,318.186606249224
7101,North Eastern,charcoal,401.1299013875822,456.2050368480972
7102,North Eastern,firewood,328.4378920432479,373.53241462078586
7103,North Eastern,LPG,599.5289583163681,681.8442842932054
7104,North Eastern,LPG,551.4313367853273,627.1428593259527
7105,North Eastern,charcoal,955.3516124490487,1086.5213888383032
7106,North Eastern,LPG,181.61497258731148,206.55070832354934
7107,North Eastern,firewood,382.5162784614441,435.03576349420035
7108,North Eastern,firewood,197.91508007486433,225.0888205691432
7109,North Eastern,LPG,373.8435212299512,425.1722366948235
7110,North Eastern,electricity,697.7555121760399,793.5573439978102
7111,North Eastern,LPG,540.655146734761,614.8870983814437
7112,North Eastern,LPG,457.75325641093,520.6027785161507
7113,North Eastern,charcoal,283.8039255926707,322.77020457654436
7114,North Eastern,firewood,-87.49354928364403,-99.50641360028835
7115,North Eastern,charcoal,618.5781739848521,703.5089572729723
7116,North Eastern,LPG,619.6552603696821,704.7339276184395
7117,North Eastern,electricity,613.1377833769476,697.3216010346025
7118,North Eastern,LPG,363.58098165521966,413.5006504364813
7119,North Eastern,LPG,464.3736677739497,528.132172359313
7120,North Eastern,LPG,807.3543778994203,918.2041339850107
7121,North Eastern,charcoal,-338.8813867359728,-385.40980113482186
7122,North Eastern,electricity,199.82165348468826,227.25716650813595
7123,North Eastern,firewood,525.2429661998136,597.358825459048
7124,North Eastern,firewood,663.4405045024458,754.5308857706316
7125,North Eastern,firewood,379.4834651820877,431.58654495158834
7126,North Eastern,LPG,440.9519552673007,501.4946587255011
7127,North Eastern,LPG,208.59217089514684,237.23187595905048
7128,North Eastern,firewood,-0.8031854882211178,-0.9134628557538772
7129,North Eastern,charcoal,185.80047792063286,211.31088353913574
7130,North Eastern,charcoal,635.2664148157892,722.488493569997
7131,North Eastern,charcoal,154.63381898171082,175.86504232789972
7132,North Eastern,firewood,564.0385398765337,641.4810314015817
7133,North Eastern,LPG,-75.33605543472538,-85.67969584591317
7134,North Eastern,electricity,559.8806656216839,636.7522810115411
7135,North Eastern,electricity,208.74737797942296,237.40839297599774
7136,North Eastern,firewood,123.05284100685594,139.94799607709726
7137,North Eastern,firewood,469.2934781962264,533.7274727525682
7138,North Eastern,firewood,852.507008574263,969.5562208515092
7139,North Eastern,charcoal,457.40492284894225,520.206618756102
7140,North Eastern,firewood,637.8756859362429,725.456017615289
7141,North Eastern,LPG,103.51886231292639,117.73200210849117
7142,North Eastern,electricity,438.2928805552622,498.4704930554997
7143,North Eastern,firewood,893.4752842756773,1016.1494408067277
7144,North Eastern,electricity,115.41376308262903,131.260072753874
7145,North Eastern,electricity,313.08648733355335,356.07326204445025
7146,North Eastern,LPG,415.9316551255622,473.0390713743019
7147,North Eastern,LPG,491.59113384574846,559.0865965227697
7148,North Eastern,LPG,464.25370461927497,527.9957382635014
7149,North Eastern,LPG,743.100728879235,845.128458954354
7150,North Eastern,charcoal,264.72174570174934,301.06804138659953
7151,North Eastern,electricity,493.40618050418453,561.150849087409
7152,North Eastern,LPG,788.4865023251753,896.7456990944218
7153,North Eastern,charcoal,329.9943322196316,375.302554033387
7154,North Eastern,electricity,604.875834865162,687.9252869921487
7155,North Eastern,firewood,614.9126742441256,699.3401844178441
7156,North Eastern,charcoal,1002.7540879511836,1140.432224226881
7157,North Eastern,firewood,634.0180395581281,721.068716389459
7158,North Eastern,electricity,330.97636521078755,376.41942015422865
7159,North Eastern,electricity,-366.6973663314409,-417.0449147287477
7160,North Eastern,electricity,113.96266082791897,129.60973415959225
7161,North Eastern,electricity,133.06133142290986,151.33065222727538
7162,North Eastern,firewood,701.430347977918,797.7367347552862
7163,North Eastern,firewood,472.85998854151705,537.7836649682673
7164,North Eastern,charcoal,554.2723534275294,630.3739475531293
7165,North Eastern,charcoal,367.0139779655376,417.4049971402059
7166,North Eastern,electricity,226.679658921772,257.8027760917313
7167,North Eastern,LPG,135.52955083087227,154.13775815995103
7168,North Eastern,firewood,540.2655450451296,614.4440043798259
7169,North Eastern,electricity,101.0086771857222,114.87716856332186
7170,North Eastern,charcoal,247.49273624677645,281.47348893345884
7171,North Eastern,LPG,245.74133413907032,279.4816193163647
7172,North Eastern,firewood,273.53080215409767,311.0865812898553
7173,North Eastern,firewood,351.7430279817889,400.0373457236885
7174,North Eastern,charcoal,576.5406858278712,655.699721992038
7175,North Eastern,electricity,239.41081422624282,272.28191901950595
7176,North Eastern,charcoal,113.75509107862138,129.37366508371608
7177,North Eastern,charcoal,714.1020885813641,812.1483053435854
7178,North Eastern,electricity,304.05555668853503,345.8023846218709
7179,North Eastern,charcoal,375.9603684666179,427.57972705708454
7180,North Eastern,charcoal,733.4585640422374,834.1624248852366
7181,North Eastern,electricity,151.54099104931856,172.34756912039
7182,North Eastern,firewood,778.7341651090229,885.6543659784917
7183,North Eastern,LPG,1016.9130091873216,1156.5351653487407
7184,North Eastern,firewood,437.5440426471354,497.61883970258714
7185,North Eastern,firewood,-16.18390580777799,-18.40595607518591
7186,North Eastern,electricity,420.6245302500683,478.37627825340263
7187,North Eastern,firewood,386.6939310985029,439.7870078383273
7188,North Eastern,charcoal,-67.32063543180078,-76.56375867658703
7189,North Eastern,charcoal,-13.964228637857559,-15.881517229835401
7190,North Eastern,LPG,900.5692736970705,1024.2174349756783
7191,Central Rift,charcoal,667.4940543010475,722.562313780884
7192,Central Rift,LPG,470.6238740376468,509.45034364575264
7193,Central Rift,charcoal,828.7957192067533,897.1713660413105
7194,Central Rift,electricity,-49.05749254013995,-53.104735674701494
7195,Central Rift,electricity,245.9587444797378,266.25034089931614
7196,Central Rift,LPG,644.355992780029,697.5153621843815
7197,Central Rift,charcoal,560.9413411552307,607.2190018005373
7198,Central Rift,electricity,302.3985003558116,327.3463766351661
7199,Central Rift,electricity,618.0793353063939,669.0708804691714
7200,Central Rift,electricity,82.59923176671595,89.41366838747001
7201,Central Rift,LPG,421.7595163350443,456.5546764326854
7202,Central Rift,firewood,629.7966377302331,681.7548603429774
7203,Central Rift,charcoal,36.41307235242397,39.41715082149894
7204,Central Rift,LPG,737.4628937116904,798.3035824429049
7205,Central Rift,firewood,433.66922660560243,469.4469378005646
7206,Central Rift,LPG,133.6061816690127,144.62869165670625
7207,Central Rift,charcoal,505.569088796553,547.2785386222686
7208,Central Rift,electricity,522.4195220035499,565.5191325688428
7209,Central Rift,charcoal,342.15460791715566,370.382363070321
7210,Central Rift,LPG,319.73219394309,346.1100999433949
7211,Central Rift,LPG,438.98095210946474,475.19688065849556
7212,Central Rift,LPG,678.2593284178585,734.2157230123318
7213,Central Rift,LPG,343.59084477010424,371.93708946363785
7214,Central Rift,firewood,661.7254713795724,716.317822768387
7215,Central Rift,electricity,199.520364350334,215.98079440923655
7216,Central Rift,charcoal,228.58231078646867,247.44035142635235
7217,Central Rift,electricity,299.8041835296184,324.5380286708119
7218,Central Rift,LPG,307.99520212763184,333.4048063031615
7219,Central Rift,firewood,393.0780629365839,425.50700312885203
7220,Central Rift,firewood,216.9023167711715,234.79675790479317
7221,Central Rift,charcoal,692.4408870375198,749.5672602181152
7222,Central Rift,firewood,248.268169008801,268.7502929520271
7223,Central Rift,charcoal,498.47171925181954,539.5956360900947
7224,Central Rift,firewood,358.64177103249597,388.2297171426769
7225,Central Rift,firewood,766.8729610035834,830.1399802863791
7226,Central Rift,LPG,247.24505730649562,267.6427745342815
7227,Central Rift,electricity,824.1667563685409,892.1605137689455
7228,Central Rift,charcoal,430.7420805464891,466.2783021915744
7229,Central Rift,firewood,157.85270500106222,170.87555316364987
7230,Central Rift,LPG,99.05109638415229,107.22281183584485
7231,Central Rift,charcoal,485.6752852714129,525.7434963063045
7232,Central Rift,firewood,519.1517440641755,561.9817629494701
7233,Central Rift,LPG,299.10307102494284,323.77907438450063
7234,Central Rift,charcoal,468.5037373487289,507.1552956799991
7235,Central Rift,charcoal,303.14683857505094,328.1564527574926
7236,Central Rift,charcoal,578.7479119966239,626.4946147363454
7237,Central Rift,firewood,560.9706720848865,607.2507525318896
7238,Central Rift,LPG,274.6027365818663,297.25746234987025
7239,Central Rift,LPG,506.25820064572423,548.0245021989965
7240,Central Rift,LPG,778.8283047008891,843.0816398387125
7241,Central Rift,electricity,645.0846826406406,698.3041689584935
7242,Central Rift,firewood,874.0033703138679,946.108648364762
7243,Central Rift,firewood,729.8238692330485,790.034338444775
7244,Central Rift,electricity,275.2427763706826,297.9503054212639
7245,Central Rift,firewood,350.698729899648,379.631375116369
7246,Central Rift,LPG,865.8775517535721,937.3124497732418
7247,Central Rift,firewood,160.80211000832617,174.06828408401307
7248,Central Rift,firewood,-54.70771847465443,-59.221105248813416
7249,Central Rift,electricity,512.465546929093,554.7439545507432
7250,Central Rift,electricity,514.7378764095655,557.2037512133546
7251,Central Rift,electricity,250.66281645310676,271.34249881048805
7252,Central Rift,LPG,465.4289012583717,503.8267856121874
7253,Central Rift,electricity,363.82953144286193,393.84546778689804
7254,Central Rift,LPG,493.7510113723689,534.4854698105894
7255,Central Rift,electricity,934.4220498530306,1011.5118689659056
7256,Central Rift,firewood,272.155442617763,294.6082666337285
7257,Central Rift,charcoal,400.0629331174897,433.0681250996826
7258,Central Rift,firewood,789.89209905228,855.0581972240931
7259,Central Rift,firewood,383.39368132378087,415.0236600329928
7260,Central Rift,charcoal,-142.8148554558968,-154.5970810310083
7261,Central Rift,firewood,1081.554387910599,1170.7826249132233
7262,Central Rift,firewood,618.5952421573327,669.6293496353127
7263,Central Rift,charcoal,730.4852827728855,790.7503186016486
7264,Central Rift,LPG,265.0260068445322,286.89065240920615
7265,Central Rift,firewood,419.57537158342785,454.1903397390607
7266,Central Rift,firewood,799.1593708640762,865.0900189603625
7267,Central Rift,LPG,469.69923706082926,508.4494241183477
7268,Central Rift,charcoal,524.9013818096246,568.2057458089187
7269,Central Rift,electricity,232.80242878056524,252.00862915496188
7270,Central Rift,firewood,695.0611313962881,752.4036747364819
7271,Central Rift,charcoal,447.6658490699184,484.59828161818666
7272,Central Rift,charcoal,850.4527542402542,920.6151064650752
7273,Central Rift,electricity,33.78086605655392,36.56778750621962
7274,Central Rift,firewood,376.30395597072874,407.34903233831386
7275,Central Rift,charcoal,518.5767918853574,561.3593772158994
7276,Central Rift,firewood,256.77300258912794,277.956775302731
7277,Central Rift,charcoal,190.27232755020884,205.96979457310107
7278,Central Rift,charcoal,597.7132699825021,647.0246147560586
7279,Central Rift,charcoal,175.60845674655027,190.09615442814066
7280,Central Rift,LPG,543.0854517672965,587.8900015380984
7281,Central Rift,LPG,403.80080784474643,437.114374491938
7282,Central Rift,LPG,594.4350703183586,643.4759636196233
7283,Central Rift,electricity,518.8736002065499,561.6806722235902
7284,Central Rift,charcoal,799.5793373828228,865.5446327169058
7285,Central Rift,charcoal,302.8432895891458,327.8278609802503
7286,Central Rift,firewood,-651.6288593529239,-705.3882402495401
7287,Central Rift,firewood,82.05106042834137,88.82027291367953
7288,Central Rift,charcoal,-24.37088283951391,-26.381480673773808
7289,Central Rift,firewood,59.14028301831735,64.01935636732853
7290,Central Rift,firewood,450.5455579169404,487.71556644508803
7291,Central Rift,charcoal,90.00730274223281,97.43290521846701
7292,Central Rift,firewood,303.26580884561037,328.28523807537323
7293,Central Rift,charcoal,600.1487223380198,649.6609919309064
7294,Central Rift,charcoal,376.8546548646917,407.9451638910288
7295,Central Rift,firewood,-576.1925196961338,-623.7284025710649
7296,Central Rift,LPG,599.3517330226999,648.7982509970727
7297,Central Rift,firewood,618.0222800858513,669.009118192934
7298,Central Rift,charcoal,1170.5917598672343,1267.1655800562812
7299,Central Rift,firewood,666.3062472289805,721.2765126253714
7300,Central Rift,charcoal,428.24491641898624,463.5751220235526
7301,Central Rift,electricity,582.1359840683584,630.162202753998
7302,Central Rift,LPG,307.2606349133303,332.60963729368007
7303,Central Rift,LPG,336.4264053209042,364.18158375987883
7304,Central Rift,firewood,152.57357677683535,165.16089686092428
7305,Central Rift,charcoal,447.5028100755881,484.4217919068241
7306,Central Rift,firewood,198.0025243153817,214.3377325714007
7307,Central Rift,LPG,517.7268393901167,560.4393036398013
7308,Central Rift,firewood,96.95591942231692,104.95478277465807
7309,Central Rift,firewood,599.4700497687421,648.9263288746633
7310,Central Rift,charcoal,470.2549756259207,509.05101111505917
7311,Central Rift,electricity,235.92821827443115,255.39229628207173
7312,Central Rift,electricity,107.75248187681473,116.64206163165194
7313,Central Rift,LPG,316.06476044505644,342.1401031817736
7314,Central Rift,LPG,727.2193101324083,787.214903218332
7315,Central Rift,LPG,601.6901729705488,651.3296122406191
7316,Central Rift,LPG,312.69422223224524,338.4914955664055
7317,Central Rift,charcoal,191.5243889855979,207.32515107690975
7318,Central Rift,firewood,471.115650393337,509.9826915507873
7319,Central Rift,charcoal,752.7169607903395,814.8161100555425
7320,Central Rift,LPG,543.1623103486488,587.9732009524123
7321,Central Rift,electricity,862.4810872422985,933.6357769397881
7322,Central Rift,electricity,535.7868538606372,579.9892693041397
7323,Central Rift,firewood,520.5221115345709,563.465185736173
7324,Central Rift,LPG,571.312675227711,618.4459709339972
7325,Central Rift,firewood,500.7976768817365,542.1134852244797
7326,Central Rift,charcoal,76.34217662208891,82.64040619341125
7327,Central Rift,LPG,91.91728012396243,99.50045573418933
7328,Central Rift,LPG,-221.82463477895544,-240.12516714821928
7329,Central Rift,firewood,-199.63167812154632,-216.10129156657388
7330,Central Rift,charcoal,563.5820057686857,610.0775212446023
7331,Central Rift,electricity,296.5020075845017,320.9634232102231
7332,Central Rift,firewood,640.7228999743743,693.5825392222602
7333,Central Rift,LPG,110.12158192324523,119.20661243191296
7334,Central Rift,electricity,825.9216808706158,894.0602195424416
7335,Central Rift,charcoal,495.0414867024075,535.8824093553561
7336,Central Rift,electricity,671.0385553917624,726.3992362115829
7337,Central Rift,electricity,461.04797516729826,499.0844331186004
7338,Central Rift,charcoal,72.0341630012814,77.97698144888712
7339,Central Rift,electricity,199.6804478851111,216.15408483563277
7340,Central Rift,electricity,720.8404638141869,780.3098020788574
7341,Central Rift,electricity,647.9994375234461,701.4593911191304
7342,Central Rift,LPG,691.9875996223043,749.0765765911444
7343,Central Rift,electricity,109.7868634082322,118.84427963941135
7344,Central Rift,LPG,1104.6238134916161,1195.7552781046745
7345,Central Rift,charcoal,743.7365735690163,805.0948408884601
7346,Central Rift,LPG,428.92284699412465,464.30898187113996
7347,Central Rift,LPG,365.08680853086116,395.2064702346572
7348,Central Rift,LPG,391.9899403913608,424.3291104736481
7349,Central Rift,charcoal,659.7965096793785,714.2297217279272
7350,Central Rift,firewood,359.33342377216775,388.97843123337157
7351,Central Rift,LPG,526.8111480040023,570.2730677143326
7352,Central Rift,charcoal,716.9308063954959,776.0775979231244
7353,Central Rift,firewood,357.6839228534554,387.1928464888655
7354,Central Rift,firewood,-2.80965593064775,-3.0414525449261895
7355,Central Rift,LPG,199.47960431473757,215.93667167070342
7356,Central Rift,electricity,-232.32928291594556,-251.49644875651106
7357,Central Rift,electricity,682.2005172344722,738.4820599063161
7358,Central Rift,LPG,293.0328489614615,317.2080590007821
7359,Central Rift,electricity,244.26661112034031,264.41860653776837
7360,Central Rift,LPG,192.3733298195847,208.24412952970044
7361,Central Rift,charcoal,239.31412223220795,259.0575373163651
7362,Central Rift,firewood,499.24285860826717,540.4303944434492
7363,Central Rift,electricity,412.44849301293345,446.4754936865005
7364,Central Rift,electricity,265.3917206067712,287.2865375568298
7365,Central Rift,charcoal,471.83644843671414,510.76295543274307
7366,Central Rift,charcoal,899.2901346044182,973.4815707092827
7367,Central Rift,firewood,-222.3285332091009,-240.67063719885172
7368,Central Rift,charcoal,617.6948081625914,668.6546298360051
7369,Central Rift,electricity,448.9710571031839,486.0111693141966
7370,Central Rift,charcoal,391.9375187057172,424.2723639989389
7371,Central Rift,charcoal,443.2244571072922,479.7904748186438
7372,Central Rift,electricity,529.625001689673,573.319064329071
7373,Central Rift,charcoal,540.6645444685976,585.2693693872569
7374,Central Rift,LPG,-18.56071422377846,-20.091973147240186
7375,Central Rift,firewood,767.4995617774332,830.8182756240715
7376,Central Rift,firewood,209.38315035362447,226.6572602577985
7377,Central Rift,firewood,29.459351443033597,31.889747937083868
7378,Central Rift,charcoal,500.2043636346692,541.4712236345295
7379,Central Rift,electricity,107.69208806851492,116.57668533416741
7380,Central Rift,electricity,575.2440757690267,622.7017120199714
7381,Central Rift,firewood,626.8679855503561,678.5845943582606
7382,Central Rift,LPG,64.37807183306649,69.68926275929446
7383,Central Rift,electricity,252.1964860821511,273.00269618392855
7384,Central Rift,firewood,-85.33604310529307,-92.37626666147975
7385,Central Rift,LPG,805.3187515664822,871.757548570717
7386,Central Rift,firewood,131.98012299583564,142.8684831429921
7387,Central Rift,charcoal,302.7753058853376,327.75426862087795
7388,Central Rift,firewood,454.3935258368323,491.880991718371
7389,Central Rift,charcoal,661.7574926479344,716.3524857913891
7390,Central Rift,LPG,564.9764581005975,611.5870158938968
7391,Central Rift,LPG,775.6261729739495,839.6153322443002
7392,Central Rift,LPG,310.31576215135834,335.9168125288454
7393,Central Rift,electricity,-44.78180588183267,-48.47630486708386
7394,Central Rift,firewood,702.2212691153368,760.1545238173521
7395,Central Rift,LPG,593.1898226532439,642.1279830221366
7396,Central Rift,charcoal,125.11981670849468,135.4422015869455
7397,Central Rift,electricity,1059.6374127900372,1147.0574993452153
7398,Central Rift,firewood,609.820863641017,660.131084891401
7399,Central Rift,charcoal,165.79349296085448,179.47145613012498
7400,Central Rift,electricity,623.3743409048923,674.8027240295459
7401,Central Rift,electricity,253.19015681829802,274.0783447558076
7402,Central Rift,electricity,-75.40658307210737,-81.62762617555623
7403,Central Rift,electricity,473.96806372124456,513.0704289782473
7404,Central Rift,charcoal,139.89914727228177,151.440826922245
7405,Central Rift,electricity,209.27199881395208,226.53693871610312
7406,Central Rift,electricity,211.26179388375724,228.69089187916722
7407,Central Rift,charcoal,248.2142879300225,268.69196668424934
7408,Central Rift,charcoal,-17.752405967033383,-19.216979459313638
7409,Central Rift,firewood,757.947330238426,820.4779849830962
7410,Central Rift,firewood,452.01295882900973,489.304027932403
7411,Central Rift,firewood,503.41528146911946,544.9470421903218
7412,Central Rift,charcoal,149.7530010008558,162.1076235834264
7413,Central Rift,electricity,260.99977068305964,282.5322517644121
7414,Central Rift,charcoal,342.1931935785147,370.42413204874214
7415,Central Rift,charcoal,614.0014684606688,664.6565896086739
7416,Central Rift,electricity,308.59023421186896,334.04892853434814
7417,Central Rift,LPG,379.0676589038167,410.34074076338163
7418,Central Rift,charcoal,692.7058574465581,749.8540906858991
7419,Central Rift,charcoal,82.03388442092472,88.80167988565101
7420,Central Rift,LPG,609.106410313784,659.3576891646711
7421,Central Rift,charcoal,387.8022586264658,419.7959449631492
7422,Central Rift,LPG,717.6509885905036,776.8571951492202
7423,Central Rift,LPG,580.0596553788853,627.9145769476434
7424,Central Rift,firewood,335.2937144324409,362.95544587311724
7425,Central Rift,charcoal,874.1641588682742,946.2827019749068
7426,Central Rift,LPG,831.6012717636918,900.2083766841964
7427,Central Rift,firewood,381.22979290311844,412.6812508176257
7428,Central Rift,LPG,-156.33167276755012,-169.229035770873
7429,Central Rift,electricity,230.68479746597228,249.716293256915
7430,Central Rift,firewood,215.43066497752952,233.2036948381757
7431,Central Rift,electricity,279.7373151673348,302.81564366863995
7432,Central Rift,charcoal,463.2684404304458,501.48808676595763
7433,Central Rift,LPG,888.3015458264152,961.5864233570945
7434,Central Rift,firewood,218.45961558664274,236.48253387254078
7435,Central Rift,firewood,514.5337160296406,556.982747602086
7436,Central Rift,LPG,280.5813225187021,303.72928162649504
7437,Central Rift,electricity,512.7022255316912,555.0001591380557
7438,Central Rift,charcoal,189.94191452861295,205.61212247722352
7439,Central Rift,electricity,-258.24590781314134,-279.5511952077255
7440,Central Rift,electricity,251.06061861619827,271.7731196520346
7441,Central Rift,LPG,483.814631566867,523.7293386711335
7442,Central Rift,charcoal,880.803359482116,953.4696366393906
7443,Central Rift,electricity,628.9366178713179,680.8238888457017
7444,Central Rift,electricity,149.08117852985376,161.3803757585667
7445,Central Rift,charcoal,196.33842898846666,212.53634938001517
7446,Central Rift,charcoal,696.4317001173184,753.8873153769972
7447,Central Rift,firewood,605.3915613450199,655.336365155984
7448,Central Rift,charcoal,428.8649174744986,464.24627316614476
7449,Central Rift,charcoal,309.5216868063763,335.05722596790235
7450,Central Rift,firewood,178.23769896100785,192.942309125291
7451,Central Rift,charcoal,1006.2353768081824,1089.2497953948575
7452,Central Rift,electricity,122.42553015949119,132.5256363976492
7453,Central Rift,firewood,-71.17719462649069,-77.04931318317617
7454,Central Rift,charcoal,923.4809308634648,999.6681076597007
7455,Central Rift,charcoal,725.1507865096457,784.9757263966915
7456,Central Rift,electricity,640.8721879852537,693.7441434940372
7457,Central Rift,LPG,125.36737650097854,135.71018506230928
7458,Central Rift,electricity,46.08522526833622,49.88725635297396
7459,Central Rift,charcoal,623.7351318702512,675.1932802495469
7460,Central Rift,LPG,891.3701544666656,964.9081922101655
7461,Central Rift,firewood,305.64320208632193,330.8587662584435
7462,Central Rift,LPG,806.8767946290195,873.4441301859137
7463,Central Rift,firewood,-12.820272614577334,-13.877945105279965
7464,Central Rift,electricity,539.9483437965888,584.4940821598074
7465,Central Rift,charcoal,556.0431733103303,601.9167351084326
7466,Central Rift,electricity,142.03346834201324,153.75122948022934
7467,Central Rift,charcoal,166.02218201716292,179.71901203357885
7468,Central Rift,LPG,-17.69047861798873,-19.149943103972802
7469,Central Rift,charcoal,378.989162311724,410.25576820244123
7470,Central Rift,LPG,980.2331744551456,1061.1024113476951
7471,Central Rift,LPG,-353.8816255506799,-383.07685965861106
7472,Central Rift,LPG,422.8969894207384,457.7859910479493
7473,Central Rift,firewood,-417.681194597018,-452.139893151272
7474,Central Rift,charcoal,-14.045835899937401,-15.204617361682237
7475,Central Rift,LPG,595.0139759402266,644.1026289552954
7476,Central Rift,electricity,465.54694833641236,503.9545715741664
7477,Central Rift,firewood,299.22630995291075,323.9124805240259
7478,Central Rift,LPG,764.4892837914731,827.5596497042696
7479,Central Rift,LPG,44.398477785168154,48.061352202444525
7480,Central Rift,charcoal,556.6722520121997,602.5977128032062
7481,Central Rift,firewood,374.5085222611045,405.4054753476456
7482,Central Rift,firewood,701.2683938734708,759.1230363680322
7483,Central Rift,electricity,-8.182555962383901,-8.857616829280573
7484,Central Rift,LPG,653.350487445537,707.2519026597939
7485,Central Rift,charcoal,363.05470345472884,393.00671648974395
7486,Central Rift,LPG,-104.83250643517778,-113.48118821607994
7487,Central Rift,LPG,151.48855438799973,163.9863601250097
7488,Central Rift,electricity,187.07912584841137,202.51315373090532
7489,Central Rift,electricity,432.650507429082,468.34417429198123
7490,Central Rift,LPG,83.8996564617546,90.82137811984936
7491,Central Rift,LPG,413.773357221386,447.90965919215034
7492,Central Rift,firewood,632.6611203466834,684.8556627752848
7493,Central Rift,electricity,427.7517208452444,463.0412378149771
7494,Central Rift,electricity,237.11898856606402,256.6813051227643
7495,Central Rift,electricity,304.02157893328285,329.1033591952787
7496,Central Rift,electricity,156.48074266983656,169.39040394009808
7497,Central Rift,LPG,357.3320386361985,386.81193182368486
7498,Central Rift,charcoal,264.2023046781063,285.9989948140501
7499,Central Rift,charcoal,-16.811879420655373,-18.198859472859443
7500,Central Rift,firewood,737.229905019276,798.0513721833663
7501,Central Rift,firewood,302.29334501497993,327.2325459787158
7502,Central Rift,firewood,499.3356281888618,540.5308175144429
7503,Central Rift,charcoal,304.0275652833286,329.10983941920324
7504,Central Rift,firewood,49.333107842897334,53.403089239936364
7505,Central Rift,firewood,481.869571437852,521.6238110814749
7506,Central Rift,firewood,600.1410680725841,649.6527061885722
7507,Central Rift,LPG,-163.16852298087588,-176.62992612679815
7508,Central Rift,firewood,764.3607630011178,827.4205259487101
7509,Central Rift,LPG,66.66669783020848,72.16670040120067
7510,Central Rift,charcoal,337.56145820712527,365.41027850921313
7511,Central Rift,firewood,-60.40574098084045,-65.38921461175978
7512,Central Rift,LPG,160.78154426605315,174.04602166800254
7513,Central Rift,electricity,223.91671549228997,242.3898445204039
7514,Central Rift,LPG,217.49745971591713,235.4410001424803
7515,Central Rift,LPG,293.16846571669134,317.35486413831836
7516,Central Rift,LPG,131.84923596515227,142.72679793227735
7517,Central Rift,electricity,261.8990375652143,283.5057081643445
7518,Central Rift,LPG,277.3107210938878,300.1888555841336
7519,Central Rift,firewood,284.2810257315083,307.73421035435774
7520,Central Rift,electricity,401.00950514023276,434.09278931430197
7521,Central Rift,electricity,-97.32630142454167,-105.35572129206636
7522,Central Rift,LPG,333.23632717101117,360.7283241626196
7523,Central Rift,LPG,-54.209362434361196,-58.68163483519599
7524,Central Rift,electricity,708.3289295190625,766.7660662043852
7525,Central Rift,firewood,561.305937693117,607.6136775527992
7526,Central Rift,firewood,300.07055644413276,324.8263773507737
7527,Central Rift,firewood,538.1460396448125,582.5430879155095
7528,Central Rift,charcoal,59.16906532491157,64.05051321421678
7529,Central Rift,LPG,475.41048922656734,514.6318545877591
7530,Central Rift,firewood,441.2861226683358,477.69222778847353
7531,Central Rift,charcoal,-18.624206849780535,-20.160703914887428
7532,Central Rift,electricity,-209.24159274886006,-226.50402415064102
7533,Central Rift,LPG,951.6398593323844,1030.1501477273061
7534,Central Rift,charcoal,-8.90867144367212,-9.64363683777507
7535,Central Rift,charcoal,14.284055845461126,15.462490452711668
7536,Central Rift,electricity,329.7441469727128,356.94803909796167
7537,Central Rift,electricity,146.5830640861119,158.67616687321615
7538,Central Rift,LPG,151.98317494993358,164.5217868833031
7539,Central Rift,charcoal,-104.34716406077007,-112.9558050957836
7540,Central Rift,LPG,601.7961884902822,651.4443740407305
7541,Central Rift,LPG,65.22257026762202,70.60343231470084
7542,Central Rift,charcoal,597.1060703349259,646.3673211375573
7543,Central Rift,electricity,27.41990568748912,29.682047906706973
7544,Central Rift,charcoal,735.3111259529439,795.9742938440618
7545,Central Rift,LPG,-117.14055088404325,-126.80464633197683
7546,Central Rift,firewood,-16.3391700551158,-17.687151584662853
7547,Central Rift,electricity,80.9680109709335,87.64787187603552
7548,Central Rift,LPG,469.62509346962327,508.3691636808672
7549,Central Rift,LPG,759.4023258889862,822.0530177748276
7550,Central Rift,firewood,803.5550884139625,869.8483832081145
7551,Central Rift,charcoal,287.0567678812503,310.7389512314535
7552,Central Rift,firewood,1040.2357450281452,1126.0551939929671
7553,Central Rift,electricity,416.3212318875411,450.6677335182633
7554,Central Rift,firewood,777.1644008540982,841.2804639245613
7555,Central Rift,LPG,279.9774161815796,303.0755530165599
